panel,comparison_label,strain,contrast,orthofinder_orthogroup,OG_gene_symbol,logFC,FDR,minus_log10_FDR,is_deg_by_threshold,DEG_direction,module_for_plot,label_for_plot
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000274,tnsA,0.389522324198047,0.121211798561367,0.9164551045863614,False,not_DEG,Other,tnsA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000275,mdcF,-0.0763287358287854,0.593867090430081,0.2263107407957572,False,not_DEG,Other,mdcF
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000276,gene1555,-0.0343914912259252,0.962316947024176,0.0166818659316697,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000277,gene1871,0.130092417140566,0.57339880798436,0.2415432142258665,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000278,yghU,-0.84420804829503,0.0003582014972684,3.445872603149061,False,not_DEG,Other,yghU
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000279,qsmR,-0.701872097326449,0.0006683388375792,3.175003301024663,False,not_DEG,Other,qsmR
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000280,pilQ,-0.390756023973843,0.0135908408064447,1.866753674518154,False,not_DEG,Other,pilQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000281,pcoB,-0.152293524880039,0.487608625342338,0.3119286207209021,False,not_DEG,Other,pcoB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000292,ntrY,1.68149718109919,0.0010693027117167,2.97089933181846,True,up,Other,ntrY
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000293,rpoE,-0.443540198035235,0.461022083363512,0.3362782710242121,False,not_DEG,Other,rpoE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000295,mlaF,0.833521508793989,2.24854416369726e-05,4.648098578026366,False,not_DEG,Other,mlaF
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000297,zntA,0.682068176332873,0.0037505637269461,2.425903450911742,False,not_DEG,Other,zntA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000298,fadA,1.26181091585528,0.0003229725693932,3.490834361467808,True,up,Membrane maintenance,fadA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000299,yheS,0.480131792733775,0.0012380703468872,2.907254678097035,False,not_DEG,Other,yheS
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000300,gene3412,2.6713430204585,4.00270477824934e-10,9.397646440348392,True,up,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000301,eutP,-0.160096730579937,0.503130678302885,0.2983192008387273,False,not_DEG,Other,eutP
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000302,crt,-0.563047519504851,0.0200212978233123,1.698507774047782,False,not_DEG,Other,crt
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000303,pydC,-0.26116361416726,0.0217382360955381,1.662775698752645,False,not_DEG,Other,pydC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000306,pccA,0.582878960604891,0.0191404570489594,1.718047696053892,False,not_DEG,Other,pccA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000307,accC,-0.968430303940375,3.18706016983428e-05,4.496609737222744,False,not_DEG,Other,accC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000308,copA,-0.0365415593187887,0.939221081675488,0.0272321678505286,False,not_DEG,Other,copA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000309,trpE,-3.24693009229458,1.30920318780609e-08,7.882992945890073,True,down,Other,trpE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000310,metY,0.119909979406035,0.418020377748624,0.378802546626716,False,not_DEG,Other,metY
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000311,gabT,0.192794290598025,0.332789755982277,0.4778300507372115,False,not_DEG,Other,gabT
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000312,norM,0.358605954997649,0.160552770410247,0.7943821960862538,False,not_DEG,Other,norM
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000314,deaD,-0.477848342278849,0.0021545914439221,2.666635069109608,False,not_DEG,Other,deaD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000315,uvrD,-0.643015161722656,0.0007065369392618,3.150865127377787,False,not_DEG,Other,uvrD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000316,ctpA,0.563748941410721,0.000531120527648,3.274806912905908,False,not_DEG,Other,ctpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000317,gene3122,2.20598029349445,0.0034837994984862,2.457946847696163,True,up,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000318,gluP,1.37882184551628,2.02207118976465e-08,7.694203558548328,True,up,Proteostasis,gluP
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000319,manB,-0.342553391399406,0.0265432868790228,1.576045299066309,False,not_DEG,Other,manB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000320,bkdA,-2.22792020810433,4.37483536604778e-06,5.359038285718766,True,down,Osmoregulation,bkdA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000321,gapA,2.6133045260559,1.41976238081979e-11,10.84778433542966,True,up,Other,gapA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000322,perM,-0.868331149496773,4.99898207042739e-06,5.301118420904624,False,not_DEG,Other,perM
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000323,DODA,0.850652920277648,6.81196593015288e-05,4.166727532815075,False,not_DEG,Other,DODA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000324,gene1985,-0.267040138564983,0.173997679891576,0.7594565426197206,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000326,lpxL,-0.331879714811178,0.0295188199255367,1.529901008301287,False,not_DEG,Other,lpxL
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000328,umuC,0.739246658212828,0.0006926903349765,3.159460871978661,False,not_DEG,Other,umuC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000329,ftsH,2.60817118900882,7.887510902256099e-12,11.10306002745793,True,up,Proteostasis,ftsH
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000330,comM,-2.80446200065028,8.53211071867174e-08,7.068943517475282,True,down,Proteostasis,comM
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000331,pgi,0.413232276539921,0.0083383463827822,2.078920067832132,False,not_DEG,Other,pgi
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000332,arsH,-0.295508628142799,0.515171140759824,0.2880484735981797,False,not_DEG,Other,arsH
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000333,gene0563,-0.35048357601275,0.0346162424044305,1.460720076598968,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000337,braZ,0.910722250872589,0.0012833803572245,2.891644612087288,False,not_DEG,Other,braZ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000338,ccoG,1.29001048111721,5.58426332094144e-06,5.25303411113426,True,up,Other,ccoG
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000339,iscR,-0.358607975198843,0.0852124458615955,1.069496968915656,False,not_DEG,Other,iscR
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000340,cobS,0.306634655030022,0.0803245203804221,1.095151858951147,False,not_DEG,Other,cobS
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000341,prx,2.19224351418245,6.28589314623777e-10,9.201633005818238,True,up,Proteostasis,prx
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000342,pqiB,1.22388401784761,2.23013756583611e-06,5.651668346709315,True,up,Membrane maintenance,pqiB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000343,lepB,0.300026373722121,0.117950915547464,0.9282986837256656,False,not_DEG,Other,lepB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000344,parA,-0.476756633132866,0.0233054547420269,1.632542418583093,False,not_DEG,Other,parA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000345,wbbL,-0.543731104320682,0.144189098006388,0.8410675749470682,False,not_DEG,Other,wbbL
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000346,pepN,0.532150834213499,0.0002202792274378,3.65702645534351,False,not_DEG,Other,pepN
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000347,relA,-0.0899120995780177,0.539968185798787,0.2676318274715807,False,not_DEG,Other,relA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000348,ksgA,1.22057005980439,6.30184550108185e-07,6.200532248393074,True,up,Other,ksgA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000349,osmC,0.90061613850575,0.0017395433758124,2.75956473757399,False,not_DEG,Other,osmC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000351,crcB,-0.192654427635322,0.37917431031426,0.4211610945056458,False,not_DEG,Other,crcB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000352,dppB,1.25156281930458,2.66173809821223e-06,5.574834679175729,True,up,Other,dppB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000353,mutT,0.371613733304209,0.0394468975259791,1.40398714810302,False,not_DEG,Other,mutT
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000355,rimI,0.340090536580662,0.139118492338451,0.8566151375366784,False,not_DEG,Other,rimI
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000357,recQ,-0.719147398186203,0.0042332073155789,2.373330462022754,False,not_DEG,Other,recQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000358,phr,-0.968029208045361,9.0160649490468e-06,5.044982968422572,False,not_DEG,Other,phr
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000359,dppA,1.23076320063651,2.51001808802235e-05,4.600323148837691,True,up,Flagellar / chemotaxis,dppA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000360,miaB,-0.374291209349762,0.0206474113821227,1.685134389185799,False,not_DEG,Other,miaB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000361,purB,-0.533761545690537,0.0192623715134676,1.715290245154933,False,not_DEG,Other,purB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000362,gene0728,1.12860476444927,0.0001545070585071,3.811051675458167,True,up,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000363,malT,-0.0911891229731419,0.561341838131252,0.2507725875818776,False,not_DEG,Other,malT
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000364,ftsK,-0.548327589622661,5.42679605828805e-05,4.265456499117848,False,not_DEG,Other,ftsK
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000365,sodC,1.88239033484486,1.84331761383509e-06,5.734399826988447,True,up,ROS removal,sodC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000366,rsmB,0.240885799457381,0.197014524440309,0.7055017553015739,False,not_DEG,Other,rsmB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000367,fumC,2.74847641507947,4.9322696422246e-09,8.306953188984417,True,up,Other,fumC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000368,hydA,1.66958468880761,5.22351564097848e-07,6.282037100531362,True,up,Osmoregulation,hydA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000369,gyrA,-0.703279724737699,0.0002311152337642,3.636171427425764,False,not_DEG,Other,gyrA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000370,ppk,-2.51171500000562,1.24243138219292e-10,9.905727587429944,True,down,ROS removal,ppk
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000371,ppx-gppA,-1.15219188220838,2.63329508570693e-06,5.579500471348357,True,down,Other,ppx-gppA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000372,phhB,0.747395462762036,0.0067697737675246,2.169425844336622,False,not_DEG,Other,phhB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000373,glsA,-1.49915146043035,3.42604049071962e-05,4.465207508623228,True,down,Other,glsA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000374,fusA,0.392787447448569,0.0107913441521052,1.966924456940384,False,not_DEG,Other,fusA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000375,metX,0.198676267549855,0.627311800669028,0.2025165426599601,False,not_DEG,Other,metX
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000376,gene1121,1.17163958213963,0.0036345830219892,2.439545406438128,True,up,Flagellar / chemotaxis,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000377,mscL,-0.2471319867793,0.444438616262219,0.3521882132303089,False,not_DEG,Other,mscL
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000378,iscS,-0.0733998539486726,0.658826054436955,0.1812292342222984,False,not_DEG,Other,iscS
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000379,nfuA,-1.0817415829161,4.77298569969173e-05,4.321209866818394,True,down,Proteostasis,nfuA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000380,ypmQ,0.0715024759290804,0.819034707600854,0.0866976940879927,False,not_DEG,Other,ypmQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000381,hpxB,0.479455027463621,0.0351647634987651,1.453892299095923,False,not_DEG,Other,hpxB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000382,cphA,-0.0200153580452714,0.896979859803379,0.0472173082094791,False,not_DEG,Other,cphA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000383,aspS,0.346903408792875,0.0173917780709592,1.759656015068541,False,not_DEG,Other,aspS
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000384,ansA,1.30154146223804,2.46546935996188e-05,4.608100390367549,True,up,Other,ansA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000385,yciA,-0.247055859952043,0.241069604701901,0.6178575442571353,False,not_DEG,Other,yciA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000386,hemJ,0.247667036237026,0.28080152402405,0.5516005394430904,False,not_DEG,Other,hemJ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000387,troC,3.04744854611942,1.34883373592871e-10,9.87004158036431,True,up,Other,troC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000388,metG,0.443464686086852,0.0036165027191454,2.44171120403309,False,not_DEG,Other,metG
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000389,vacB,0.313728471494949,0.0080228035694147,2.09567384094765,False,not_DEG,Other,vacB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000390,dusB,-0.285424708025798,0.16095786584885,0.793287794925686,False,not_DEG,Other,dusB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000391,lolC_E,1.42439391038378,1.71243549083358e-07,6.766385779837112,True,up,Membrane maintenance,lolC_E
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000392,curA,3.65296942639256,3.823647065182779e-12,11.41752220131157,True,up,Other,curA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000393,ychM,-0.866975524015321,0.0002544040754855,3.594475935686019,False,not_DEG,Other,ychM
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000394,dinB,0.772630638700696,0.0026204182360849,2.58162938687577,False,not_DEG,Other,dinB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000395,rsmI,-0.975940400798739,0.0030824908755083,2.511098200286898,False,not_DEG,Other,rsmI
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000396,gpsA,0.794936526641665,0.0001007907316112,3.996579402366475,False,not_DEG,Other,gpsA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000397,gdhA,-1.32808921431917,0.0005396750419717,3.267867666027063,True,down,Other,gdhA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000398,nadE,-0.384736808281655,0.0078292840197412,2.106277951925834,False,not_DEG,Other,nadE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000399,aroA,0.0653317048183563,0.626076618535063,0.2033725150789827,False,not_DEG,Other,aroA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000401,paaY,-1.00332233231221,0.0007515639109665,3.124034082276148,True,down,Other,paaY
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000403,groES,2.50589154567432,1.30920318780609e-08,7.882992945890073,True,up,Proteostasis,groES
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000404,groEL,3.03284294708583,1.1262461889774e-09,8.948366665587917,True,up,Proteostasis,groEL
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000405,gcdH,-4.67873525934997,1.92171404418706e-07,6.716311235955188,True,down,Membrane maintenance,gcdH
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000406,xthA,-0.489114395518966,0.0053271474263029,2.273505284153057,False,not_DEG,Other,xthA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000407,dnaE,1.34306908630385,2.17177214909606e-07,6.663185740584564,True,up,Other,dnaE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000408,murF,0.121203528930633,0.46560742890904,0.3319800990015014,False,not_DEG,Other,murF
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000409,prlC,2.77081055673702,1.73089519221085e-11,10.76172922838257,True,up,Proteostasis,prlC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000410,acd,-0.393100878435442,0.0868883452329372,1.061038473729434,False,not_DEG,Other,acd
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000411,trkA,-0.358709651505152,0.0211639385218852,1.674403508699459,False,not_DEG,Other,trkA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000412,apbE,1.1612674513057,1.46880983266635e-06,5.8330344288318,True,up,Membrane maintenance,apbE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000413,trpB,0.968568254494586,1.07510924552919e-06,5.968547403357764,False,not_DEG,Other,trpB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000414,trpA,0.653620204180898,0.000180790612936,3.742824122842579,False,not_DEG,Other,trpA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000415,mreB,0.672897161013693,0.0003035168738161,3.517817159608448,False,not_DEG,Other,mreB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000416,ubiE,0.841279488178586,0.0002246476466015,3.64849812669631,False,not_DEG,Other,ubiE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000417,map,0.282904183851324,0.0642474949683762,1.192143800955736,False,not_DEG,Other,map
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000418,thiL,-0.316536080559538,0.0246202763177621,1.608707077212748,False,not_DEG,Other,thiL
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000419,dksA,0.226330892370808,0.194758726629768,0.7105030736182004,False,not_DEG,Other,dksA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000420,tatC,0.326231058560097,0.024529358550187,1.6103138085713,False,not_DEG,Other,tatC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000421,dnaB,-1.19768716266832,3.49616022951512e-05,4.456408671804327,True,down,Other,dnaB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000422,tktA,-0.44958757433614,0.0011075223622758,2.955647496062062,False,not_DEG,Other,tktA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000423,rhtC,-1.04821453586006,0.0008601026927139,3.065449692690838,True,down,Other,rhtC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000424,folD,-0.883535892563338,1.15367879673581e-05,4.937915089120074,False,not_DEG,Other,folD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000425,fic,-0.0586208386870432,0.793839856210016,0.1002671003173051,False,not_DEG,Other,fic
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000426,fabD,1.73625995389629,2.05755870656253e-07,6.686647764585959,True,up,Membrane maintenance,fabD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000427,ligA,-0.124280990058094,0.35784135195096,0.446309474035789,False,not_DEG,Other,ligA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000428,dapA,0.127908954054183,0.282962088361571,0.5482717479326332,False,not_DEG,Other,dapA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000430,gntT,-0.396002108434576,0.649000088618117,0.187755243898619,False,not_DEG,Other,gntT
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000431,fdwB,0.294330720580214,0.0516832294034296,1.286650357469034,False,not_DEG,Other,fdwB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000432,gspE,-0.643121554259961,0.0030624813250799,2.51392655093418,False,not_DEG,Other,gspE
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000433,sppA,0.749677099845497,2.82203922513836e-06,5.549436954032149,False,not_DEG,Other,sppA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000434,rarD,-2.03676053988075,1.96959020058986e-08,7.705624125176537,True,down,Other,rarD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000435,fabR,-0.166523288513811,0.394291628034361,0.4041824441722239,False,not_DEG,Other,fabR
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000436,moaA,-0.17125406448484,0.305859670279116,0.5144777839827009,False,not_DEG,Other,moaA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000437,moeA,-0.274509887024738,0.089636441149735,1.047515394659444,False,not_DEG,Other,moeA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000438,araJ,0.0862586294564734,0.699608798501656,0.1551447373341698,False,not_DEG,Other,araJ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000439,chrA,-2.3284921563548,2.7124081360805e-08,7.566644961592784,True,down,Other,chrA
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000440,mltB,-0.801915345991753,6.67985429956495e-06,5.175233010216826,False,not_DEG,Other,mltB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000441,gene3267,-0.087950053978403,0.48799700004349,0.3115828478099183,False,not_DEG,Other,
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000442,queD,-0.168427780934725,0.173782998506363,0.7599927135952741,False,not_DEG,Other,queD
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000443,lytH,-0.229217332168251,0.0694868294852811,1.158097503667504,False,not_DEG,Other,lytH
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000444,fixJ,0.302761677272944,0.311251627430185,0.5068883691103397,False,not_DEG,Other,fixJ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000445,ugpB,-2.6704042813399,4.9322696422246e-09,8.306953188984417,True,down,Osmoregulation,ugpB
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000446,glpQ,0.721822470253665,0.023504506508335,1.628848862661513,False,not_DEG,Other,glpQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000447,dctQ,0.0404816969394938,0.893671430490986,0.0488221256710234,False,not_DEG,Other,dctQ
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000448,ureC,0.133882074368037,0.806648922691937,0.0933154418736126,False,not_DEG,Other,ureC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000450,grxC,1.9795425057296,3.18813260251929e-08,7.496463623491491,True,up,Proteostasis,grxC
a,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0000451,amiD,-0.244637523190264,0.290184034515507,0.5373264854632525,False,not_DEG,Other,amiD
